,Date,SDGE,year,month,day,hour,weekday,season,holiday,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed
786,2019-02-02 18:00:00,1800.1357811100245,2019,2,2,18,Saturday,winter,0,54.0,87.0,8.0
787,2019-02-02 19:00:00,1722.9444142905322,2019,2,2,19,Saturday,winter,0,55.0,83.0,9.0
788,2019-02-02 20:00:00,1755.427089231868,2019,2,2,20,Saturday,winter,0,55.5,82.0,7.0
789,2019-02-02 21:00:00,1808.4151666161388,2019,2,2,21,Saturday,winter,0,56.0,81.0,10.0
790,2019-02-02 22:00:00,2349.36749098136,2019,2,2,22,Saturday,winter,0,56.0,81.75,9.25
791,2019-02-02 23:00:00,1899.9310503560712,2019,2,2,23,Saturday,winter,0,54.5330836289281,80.94563357346509,5.0
792,2019-02-03 00:00:00,2071.344293931862,2019,2,3,0,Sunday,winter,0,54.5,81.5,5.0
793,2019-02-03 01:00:00,2221.4350287205425,2019,2,3,1,Sunday,winter,0,55.0,80.0,8.0
794,2019-02-03 02:00:00,2427.456288844958,2019,2,3,2,Sunday,winter,0,54.5,83.0,3.0
795,2019-02-03 03:00:00,2508.378463111972,2019,2,3,3,Sunday,winter,0,54.5,83.0,2.5
796,2019-02-03 04:00:00,1942.9414294274216,2019,2,3,4,Sunday,winter,0,54.5,83.0,6.0
797,2019-02-03 05:00:00,2457.227728922789,2019,2,3,5,Sunday,winter,0,54.0,83.0,4.0
798,2019-02-03 06:00:00,2334.095598670469,2019,2,3,6,Sunday,winter,0,54.0,81.5,2.5
799,2019-02-03 07:00:00,2124.9168727384636,2019,2,3,7,Sunday,winter,0,55.0,80.0,6.0
800,2019-02-03 08:00:00,2011.7604761719265,2019,2,3,8,Sunday,winter,0,57.5,75.0,5.0
801,2019-02-03 09:00:00,2492.4489486237544,2019,2,3,9,Sunday,winter,0,58.0,75.0,6.0
802,2019-02-03 10:00:00,2031.7279553069875,2019,2,3,10,Sunday,winter,0,59.0,72.5,7.0
803,2019-02-03 11:00:00,1757.6924836976634,2019,2,3,11,Sunday,winter,0,62.0,65.0,10.0
804,2019-02-03 12:00:00,1965.9539391626563,2019,2,3,12,Sunday,winter,0,62.0,65.0,11.0
805,2019-02-03 13:00:00,2044.664390235343,2019,2,3,13,Sunday,winter,0,62.0,58.0,11.0
806,2019-02-03 14:00:00,1829.0508860696527,2019,2,3,14,Sunday,winter,0,62.0,58.0,10.0
807,2019-02-03 15:00:00,1777.8217763508758,2019,2,3,15,Sunday,winter,0,62.0,52.0,13.0
808,2019-02-03 16:00:00,1749.568189769394,2019,2,3,16,Sunday,winter,0,61.5,56.0,11.5
809,2019-02-03 17:00:00,1845.09618178241,2019,2,3,17,Sunday,winter,0,60.0,65.0,6.0
810,2019-02-03 18:00:00,1917.8665283455,2019,2,3,18,Sunday,winter,0,60.0,65.0,6.0
811,2019-02-03 19:00:00,1917.8881063148176,2019,2,3,19,Sunday,winter,0,60.0,70.0,6.0
812,2019-02-03 20:00:00,1806.61707343976,2019,2,3,20,Sunday,winter,0,59.0,72.0,3.0
813,2019-02-03 21:00:00,1839.184679634834,2019,2,3,21,Sunday,winter,0,57.0,74.0,3.0
814,2019-02-03 22:00:00,1912.31645585436,2019,2,3,22,Sunday,winter,0,56.666666666666664,75.66666666666667,4.666666666666667
815,2019-02-03 23:00:00,1796.0237265453063,2019,2,3,23,Sunday,winter,0,56.8549153599583,77.92765146829952,6.0
816,2019-02-04 00:00:00,2066.1551886746665,2019,2,4,0,Monday,winter,0,56.0,81.0,7.0
817,2019-02-04 01:00:00,2272.614216830098,2019,2,4,1,Monday,winter,0,56.0,84.0,7.0
818,2019-02-04 02:00:00,2503.3076593091796,2019,2,4,2,Monday,winter,0,55.0,83.0,8.0
819,2019-02-04 03:00:00,2683.810901805031,2019,2,4,3,Monday,winter,0,56.0,77.0,6.0
820,2019-02-04 04:00:00,2804.9085337960905,2019,2,4,4,Monday,winter,0,55.0,83.33333333333333,6.0
821,2019-02-04 05:00:00,2899.038478743946,2019,2,4,5,Monday,winter,0,54.333333333333336,87.66666666666667,4.666666666666667
822,2019-02-04 06:00:00,2827.6368035592636,2019,2,4,6,Monday,winter,0,55.333333333333336,86.0,4.333333333333333
823,2019-02-04 07:00:00,2445.092106020362,2019,2,4,7,Monday,winter,0,55.0,87.0,4.0
824,2019-02-04 08:00:00,2330.5674131301116,2019,2,4,8,Monday,winter,0,56.333333333333336,84.33333333333333,12.0
825,2019-02-04 09:00:00,2266.427923567531,2019,2,4,9,Monday,winter,0,59.0,75.0,13.0
826,2019-02-04 10:00:00,2635.359991728381,2019,2,4,10,Monday,winter,0,60.0,71.0,13.0
827,2019-02-04 11:00:00,2261.8657387156245,2019,2,4,11,Monday,winter,0,59.0,76.5,18.0
828,2019-02-04 12:00:00,2325.5993205654427,2019,2,4,12,Monday,winter,0,58.666666666666664,79.0,13.0
829,2019-02-04 13:00:00,1851.054061563548,2019,2,4,13,Monday,winter,0,61.666666666666664,71.66666666666667,17.0
830,2019-02-04 14:00:00,1785.857790462736,2019,2,4,14,Monday,winter,0,61.0,72.0,18.0
831,2019-02-04 15:00:00,1785.5834023081743,2019,2,4,15,Monday,winter,0,58.0,84.0,15.0
832,2019-02-04 16:00:00,1779.8430846722429,2019,2,4,16,Monday,winter,0,58.0,83.0,12.333333333333334
833,2019-02-04 17:00:00,2356.176212066953,2019,2,4,17,Monday,winter,0,57.25,86.0,13.25
834,2019-02-04 18:00:00,2004.1145074210417,2019,2,4,18,Monday,winter,0,58.0,87.0,7.0
835,2019-02-04 19:00:00,2289.352228665327,2019,2,4,19,Monday,winter,0,57.666666666666664,87.0,7.333333333333333
836,2019-02-04 20:00:00,2366.740235511908,2019,2,4,20,Monday,winter,0,57.0,83.0,6.0
837,2019-02-04 21:00:00,2405.566673478863,2019,2,4,21,Monday,winter,0,57.0,83.0,5.0
838,2019-02-04 22:00:00,2428.290742953072,2019,2,4,22,Monday,winter,0,57.5,80.5,9.0
839,2019-02-04 23:00:00,1809.8998995866964,2019,2,4,23,Monday,winter,0,56.999624586416566,78.036839867029,14.0
840,2019-02-05 00:00:00,2225.1636914131045,2019,2,5,0,Tuesday,winter,0,57.0,72.0,7.5
841,2019-02-05 01:00:00,2354.1288103234406,2019,2,5,1,Tuesday,winter,0,56.0,75.0,0.0
842,2019-02-05 02:00:00,2523.3916343691853,2019,2,5,2,Tuesday,winter,0,57.0,69.0,8.0
843,2019-02-05 03:00:00,2786.972210452989,2019,2,5,3,Tuesday,winter,0,56.0,75.0,5.0
844,2019-02-05 04:00:00,2787.5051565810936,2019,2,5,4,Tuesday,winter,0,55.0,77.5,6.0
845,2019-02-05 05:00:00,2885.048456397955,2019,2,5,5,Tuesday,winter,0,54.0,83.0,0.0
846,2019-02-05 06:00:00,2621.517672430789,2019,2,5,6,Tuesday,winter,0,54.0,85.0,6.5
847,2019-02-05 07:00:00,2392.4783132022776,2019,2,5,7,Tuesday,winter,0,53.5,83.0,4.5
848,2019-02-05 08:00:00,2180.540177246648,2019,2,5,8,Tuesday,winter,0,54.5,74.5,13.0
849,2019-02-05 09:00:00,2924.94409042341,2019,2,5,9,Tuesday,winter,0,55.0,74.0,0.0
850,2019-02-05 10:00:00,2247.75682704785,2019,2,5,10,Tuesday,winter,0,56.5,68.0,4.5
851,2019-02-05 11:00:00,2202.119656136919,2019,2,5,11,Tuesday,winter,0,55.5,76.0,10.0
852,2019-02-05 12:00:00,2314.9680801198733,2019,2,5,12,Tuesday,winter,0,57.0,70.5,13.5
853,2019-02-05 13:00:00,1949.546534995725,2019,2,5,13,Tuesday,winter,0,58.0,65.0,11.0
854,2019-02-05 14:00:00,1871.335819611904,2019,2,5,14,Tuesday,winter,0,58.0,56.0,9.0
855,2019-02-05 15:00:00,1860.0907945265865,2019,2,5,15,Tuesday,winter,0,56.0,72.0,8.0
856,2019-02-05 16:00:00,1811.266525914385,2019,2,5,16,Tuesday,winter,0,55.5,70.5,9.0
857,2019-02-05 17:00:00,1867.7723706585111,2019,2,5,17,Tuesday,winter,0,55.0,62.0,7.0
858,2019-02-05 18:00:00,2258.00879027529,2019,2,5,18,Tuesday,winter,0,55.0,59.0,8.0
859,2019-02-05 19:00:00,2337.800682132676,2019,2,5,19,Tuesday,winter,0,54.0,53.0,9.0
860,2019-02-05 20:00:00,2458.6746106406913,2019,2,5,20,Tuesday,winter,0,54.0,51.0,10.0
861,2019-02-05 21:00:00,2451.99540052864,2019,2,5,21,Tuesday,winter,0,54.0,49.0,10.0
862,2019-02-05 22:00:00,2402.9695108993683,2019,2,5,22,Tuesday,winter,0,53.5,53.0,9.5
863,2019-02-05 23:00:00,2051.0479986051405,2019,2,5,23,Tuesday,winter,0,53.000081156576954,57.05982375525619,12.0
864,2019-02-06 00:00:00,2025.6789910125185,2019,2,6,0,Wednesday,winter,0,53.0,51.0,9.0
865,2019-02-06 01:00:00,2168.5957327500637,2019,2,6,1,Wednesday,winter,0,53.0,51.0,13.0
866,2019-02-06 02:00:00,2383.666628952735,2019,2,6,2,Wednesday,winter,0,52.0,50.0,9.0
867,2019-02-06 03:00:00,2642.558294886818,2019,2,6,3,Wednesday,winter,0,52.0,47.0,9.0
868,2019-02-06 04:00:00,2796.7168273646985,2019,2,6,4,Wednesday,winter,0,51.5,47.5,8.0
869,2019-02-06 05:00:00,2872.9984271269923,2019,2,6,5,Wednesday,winter,0,49.0,50.0,6.0
870,2019-02-06 06:00:00,2922.1573511197885,2019,2,6,6,Wednesday,winter,0,48.0,44.0,8.0
871,2019-02-06 07:00:00,2767.5052636434098,2019,2,6,7,Wednesday,winter,0,50.0,38.0,6.0
872,2019-02-06 08:00:00,2366.984624071383,2019,2,6,8,Wednesday,winter,0,52.0,34.0,6.0
873,2019-02-06 09:00:00,1867.5069721498132,2019,2,6,9,Wednesday,winter,0,54.0,38.0,0.0
874,2019-02-06 10:00:00,1874.891324941161,2019,2,6,10,Wednesday,winter,0,54.5,40.0,1.5
875,2019-02-06 11:00:00,1977.103301830639,2019,2,6,11,Wednesday,winter,0,57.0,41.0,10.0
876,2019-02-06 12:00:00,2070.0694511691236,2019,2,6,12,Wednesday,winter,0,57.0,37.0,13.0
877,2019-02-06 13:00:00,1783.5616346638064,2019,2,6,13,Wednesday,winter,0,57.0,37.0,13.0
878,2019-02-06 14:00:00,1935.6412933807323,2019,2,6,14,Wednesday,winter,0,57.0,39.0,8.0
879,2019-02-06 15:00:00,1917.2234251003472,2019,2,6,15,Wednesday,winter,0,57.0,41.0,10.0
880,2019-02-06 16:00:00,2223.6536672990915,2019,2,6,16,Wednesday,winter,0,56.5,42.5,7.5
881,2019-02-06 17:00:00,1995.8765414753468,2019,2,6,17,Wednesday,winter,0,55.0,47.0,3.0
882,2019-02-06 18:00:00,2577.360479578853,2019,2,6,18,Wednesday,winter,0,55.0,47.0,3.0
883,2019-02-06 19:00:00,2324.933246788821,2019,2,6,19,Wednesday,winter,0,54.0,49.0,5.0
884,2019-02-06 20:00:00,2094.6029470023423,2019,2,6,20,Wednesday,winter,0,53.0,52.0,5.0
885,2019-02-06 21:00:00,1927.7477654228576,2019,2,6,21,Wednesday,winter,0,53.0,52.0,6.0
886,2019-02-06 22:00:00,1851.8191948329895,2019,2,6,22,Wednesday,winter,0,52.5,52.5,6.5
887,2019-02-06 23:00:00,2571.3497062183856,2019,2,6,23,Wednesday,winter,0,49.89501049271441,53.239836387204306,8.0
888,2019-02-07 00:00:00,2683.3927665910364,2019,2,7,0,Thursday,winter,0,50.0,52.0,9.0
889,2019-02-07 01:00:00,2133.9883974208287,2019,2,7,1,Thursday,winter,0,49.0,55.0,5.0
890,2019-02-07 02:00:00,2362.7324373935867,2019,2,7,2,Thursday,winter,0,48.0,54.0,3.0
891,2019-02-07 03:00:00,2849.566475132167,2019,2,7,3,Thursday,winter,0,47.0,56.0,3.0
892,2019-02-07 04:00:00,1982.060838785432,2019,2,7,4,Thursday,winter,0,46.5,58.5,1.5
893,2019-02-07 05:00:00,2734.667507566514,2019,2,7,5,Thursday,winter,0,46.0,58.0,0.0
894,2019-02-07 06:00:00,2586.522373576882,2019,2,7,6,Thursday,winter,0,45.0,61.0,3.0
895,2019-02-07 07:00:00,2370.4961124419133,2019,2,7,7,Thursday,winter,0,47.0,56.0,0.0
896,2019-02-07 08:00:00,2167.5129289388046,2019,2,7,8,Thursday,winter,0,53.0,45.0,0.0
897,2019-02-07 09:00:00,2807.338692421252,2019,2,7,9,Thursday,winter,0,56.0,37.0,7.0
898,2019-02-07 10:00:00,1915.908197848281,2019,2,7,10,Thursday,winter,0,57.5,33.0,3.5
899,2019-02-07 11:00:00,2098.84446338729,2019,2,7,11,Thursday,winter,0,60.0,30.0,9.0
900,2019-02-07 12:00:00,1927.800806687286,2019,2,7,12,Thursday,winter,0,62.0,28.0,10.0
901,2019-02-07 13:00:00,1876.190038249388,2019,2,7,13,Thursday,winter,0,61.0,30.0,13.0
902,2019-02-07 14:00:00,1979.0064353484736,2019,2,7,14,Thursday,winter,0,61.0,32.0,13.0
903,2019-02-07 15:00:00,1978.72071545162,2019,2,7,15,Thursday,winter,0,61.0,36.0,10.0
904,2019-02-07 16:00:00,2052.998356312318,2019,2,7,16,Thursday,winter,0,60.0,38.5,9.5
905,2019-02-07 17:00:00,2261.7892369827723,2019,2,7,17,Thursday,winter,0,58.0,42.0,5.0
906,2019-02-07 18:00:00,1987.783605688994,2019,2,7,18,Thursday,winter,0,57.0,47.0,3.0
907,2019-02-07 19:00:00,2602.459805347514,2019,2,7,19,Thursday,winter,0,55.0,55.0,0.0
908,2019-02-07 20:00:00,2382.511214574209,2019,2,7,20,Thursday,winter,0,54.0,55.0,0.0
909,2019-02-07 21:00:00,2262.5676464435965,2019,2,7,21,Thursday,winter,0,53.0,55.0,3.0
910,2019-02-07 22:00:00,2073.9377225608955,2019,2,7,22,Thursday,winter,0,52.5,52.0,1.5
911,2019-02-07 23:00:00,2561.6744311188504,2019,2,7,23,Thursday,winter,0,51.97324182289167,40.43296021109643,0.0
912,2019-02-08 00:00:00,1946.2196256308257,2019,2,8,0,Friday,winter,0,51.0,43.0,0.0
913,2019-02-08 01:00:00,2139.586103078007,2019,2,8,1,Friday,winter,0,49.0,46.0,0.0
914,2019-02-08 02:00:00,2316.6219844397983,2019,2,8,2,Friday,winter,0,48.0,48.0,0.0
915,2019-02-08 03:00:00,2504.69082998756,2019,2,8,3,Friday,winter,0,46.0,56.0,0.0
916,2019-02-08 04:00:00,2627.8695612507736,2019,2,8,4,Friday,winter,0,46.0,55.0,0.0
917,2019-02-08 05:00:00,2706.779277113465,2019,2,8,5,Friday,winter,0,46.0,54.0,0.0
918,2019-02-08 06:00:00,2758.876894801969,2019,2,8,6,Friday,winter,0,46.0,54.0,3.0
919,2019-02-08 07:00:00,2600.4738774567936,2019,2,8,7,Friday,winter,0,49.0,48.0,0.0
920,2019-02-08 08:00:00,2261.1701337481127,2019,2,8,8,Friday,winter,0,53.0,40.0,3.0
921,2019-02-08 09:00:00,1792.91574848887,2019,2,8,9,Friday,winter,0,57.0,34.0,0.0
922,2019-02-08 10:00:00,1713.8916160110762,2019,2,8,10,Friday,winter,0,58.5,31.0,2.5
923,2019-02-08 11:00:00,1997.192801695927,2019,2,8,11,Friday,winter,0,62.0,34.0,8.0
924,2019-02-08 12:00:00,1707.4032315938723,2019,2,8,12,Friday,winter,0,61.0,39.0,8.0
925,2019-02-08 13:00:00,1948.776531960556,2019,2,8,13,Friday,winter,0,61.0,43.0,11.0
926,2019-02-08 14:00:00,1951.074813137134,2019,2,8,14,Friday,winter,0,61.0,48.0,10.0
927,2019-02-08 15:00:00,2067.5593250092525,2019,2,8,15,Friday,winter,0,60.0,52.0,9.0
928,2019-02-08 16:00:00,2229.098204109254,2019,2,8,16,Friday,winter,0,59.0,54.0,9.0
929,2019-02-08 17:00:00,2031.2616936572056,2019,2,8,17,Friday,winter,0,57.0,60.0,7.0
930,2019-02-08 18:00:00,2565.686660595799,2019,2,8,18,Friday,winter,0,56.0,62.0,0.0
931,2019-02-08 19:00:00,2299.68345571731,2019,2,8,19,Friday,winter,0,56.0,62.0,0.0
932,2019-02-08 20:00:00,2056.974390663686,2019,2,8,20,Friday,winter,0,54.0,69.0,0.0
933,2019-02-08 21:00:00,1898.5670202191616,2019,2,8,21,Friday,winter,0,54.0,67.0,0.0
934,2019-02-08 22:00:00,1779.8821275074258,2019,2,8,22,Friday,winter,0,53.5,68.0,2.5
935,2019-02-08 23:00:00,2537.234834115227,2019,2,8,23,Friday,winter,0,52.76846737335573,69.65871629794822,5.0
936,2019-02-09 00:00:00,1905.7183350463715,2019,2,9,0,Saturday,winter,0,52.0,72.0,5.0
937,2019-02-09 01:00:00,2061.8077542231595,2019,2,9,1,Saturday,winter,0,52.0,72.0,3.0
938,2019-02-09 02:00:00,2440.690924400505,2019,2,9,2,Saturday,winter,0,52.0,69.0,0.0
939,2019-02-09 03:00:00,2630.35727986796,2019,2,9,3,Saturday,winter,0,52.0,69.0,0.0
940,2019-02-09 04:00:00,2443.165266487983,2019,2,9,4,Saturday,winter,0,51.5,70.0,1.5
941,2019-02-09 05:00:00,2530.330308954212,2019,2,9,5,Saturday,winter,0,51.0,69.0,0.0
942,2019-02-09 06:00:00,2271.6307081260748,2019,2,9,6,Saturday,winter,0,51.0,69.0,6.0
943,2019-02-09 07:00:00,2102.9950409632947,2019,2,9,7,Saturday,winter,0,52.0,66.0,5.0
944,2019-02-09 08:00:00,1744.9977255726444,2019,2,9,8,Saturday,winter,0,53.0,64.0,0.0
945,2019-02-09 09:00:00,2582.710404906992,2019,2,9,9,Saturday,winter,0,53.0,66.0,7.0
946,2019-02-09 10:00:00,1805.2389864731792,2019,2,9,10,Saturday,winter,0,53.5,70.5,7.0
947,2019-02-09 11:00:00,1932.742885927472,2019,2,9,11,Saturday,winter,0,55.5,80.0,6.5
948,2019-02-09 12:00:00,2000.9095506966712,2019,2,9,12,Saturday,winter,0,58.0,70.0,7.0
949,2019-02-09 13:00:00,1927.1005610909012,2019,2,9,13,Saturday,winter,0,59.0,67.0,8.0
950,2019-02-09 14:00:00,1894.0330630280432,2019,2,9,14,Saturday,winter,0,61.0,59.5,6.5
951,2019-02-09 15:00:00,1835.7922494144716,2019,2,9,15,Saturday,winter,0,61.0,58.0,7.0
952,2019-02-09 16:00:00,1855.742784332952,2019,2,9,16,Saturday,winter,0,60.5,57.0,6.0
953,2019-02-09 17:00:00,1929.0747928684116,2019,2,9,17,Saturday,winter,0,57.0,67.0,5.0
954,2019-02-09 18:00:00,2018.6922936017572,2019,2,9,18,Saturday,winter,0,57.0,69.0,5.0
955,2019-02-09 19:00:00,2161.9200216639706,2019,2,9,19,Saturday,winter,0,56.0,72.0,0.0
956,2019-02-09 20:00:00,2267.7793620945886,2019,2,9,20,Saturday,winter,0,55.0,72.0,3.0
957,2019-02-09 21:00:00,2353.5847171264495,2019,2,9,21,Saturday,winter,0,53.0,77.0,0.0
958,2019-02-09 22:00:00,2233.2391620602075,2019,2,9,22,Saturday,winter,0,52.5,77.0,0.0
959,2019-02-09 23:00:00,2069.7304458762414,2019,2,9,23,Saturday,winter,0,51.7511234490197,77.32176951236755,1.5
960,2019-02-10 00:00:00,1817.8063937978395,2019,2,10,0,Sunday,winter,0,51.0,77.0,3.0
961,2019-02-10 01:00:00,2038.9154062867397,2019,2,10,1,Sunday,winter,0,51.0,74.0,0.0
962,2019-02-10 02:00:00,2223.5052041246067,2019,2,10,2,Sunday,winter,0,50.0,74.0,0.0
963,2019-02-10 03:00:00,2433.320523790684,2019,2,10,3,Sunday,winter,0,50.0,74.0,0.0
964,2019-02-10 04:00:00,2575.693882683357,2019,2,10,4,Sunday,winter,0,49.5,74.0,0.0
965,2019-02-10 05:00:00,2666.178212304141,2019,2,10,5,Sunday,winter,0,50.0,71.0,3.0
966,2019-02-10 06:00:00,2718.8810764537243,2019,2,10,6,Sunday,winter,0,51.0,66.0,3.0
967,2019-02-10 07:00:00,2581.2328929397163,2019,2,10,7,Sunday,winter,0,51.0,69.0,3.0
968,2019-02-10 08:00:00,2186.004744188247,2019,2,10,8,Sunday,winter,0,54.0,64.0,3.0
969,2019-02-10 09:00:00,1926.280784093663,2019,2,10,9,Sunday,winter,0,57.0,60.0,8.0
970,2019-02-10 10:00:00,1830.685921474722,2019,2,10,10,Sunday,winter,0,58.0,59.0,9.5
971,2019-02-10 11:00:00,2002.501763811441,2019,2,10,11,Sunday,winter,0,57.0,69.0,13.0
972,2019-02-10 12:00:00,1867.0333578506456,2019,2,10,12,Sunday,winter,0,60.0,52.0,13.0
973,2019-02-10 13:00:00,1843.2885045265743,2019,2,10,13,Sunday,winter,0,61.0,52.0,15.0
974,2019-02-10 14:00:00,1783.4508771845192,2019,2,10,14,Sunday,winter,0,61.0,46.0,15.0
975,2019-02-10 15:00:00,1881.5783262517584,2019,2,10,15,Sunday,winter,0,61.0,46.0,11.0
976,2019-02-10 16:00:00,2000.293149925744,2019,2,10,16,Sunday,winter,0,60.0,47.5,12.0
977,2019-02-10 17:00:00,2007.9535609139232,2019,2,10,17,Sunday,winter,0,58.0,60.0,14.0
978,2019-02-10 18:00:00,1911.4247506900176,2019,2,10,18,Sunday,winter,0,56.0,72.0,11.0
979,2019-02-10 19:00:00,1861.8458340557556,2019,2,10,19,Sunday,winter,0,54.333333333333336,80.0,11.0
980,2019-02-10 20:00:00,1843.6759719618783,2019,2,10,20,Sunday,winter,0,55.0,67.0,10.0
981,2019-02-10 21:00:00,1911.603547362425,2019,2,10,21,Sunday,winter,0,55.0,57.0,13.0
982,2019-02-10 22:00:00,1923.0952560850476,2019,2,10,22,Sunday,winter,0,54.5,56.0,11.5
983,2019-02-10 23:00:00,1851.7083633265747,2019,2,10,23,Sunday,winter,0,51.28378126190094,58.68436849167056,1.5
984,2019-02-11 00:00:00,2850.398948797388,2019,2,11,0,Monday,winter,0,50.0,66.0,0.0
985,2019-02-11 01:00:00,2136.2294705597337,2019,2,11,1,Monday,winter,0,50.0,59.0,5.0
986,2019-02-11 02:00:00,2427.4850640414675,2019,2,11,2,Monday,winter,0,49.0,66.0,3.0
987,2019-02-11 03:00:00,3037.3802365114943,2019,2,11,3,Monday,winter,0,49.0,64.0,0.0
988,2019-02-11 04:00:00,1956.816761135642,2019,2,11,4,Monday,winter,0,48.5,66.0,1.5
989,2019-02-11 05:00:00,2725.2953122589106,2019,2,11,5,Monday,winter,0,47.0,69.0,5.0
990,2019-02-11 06:00:00,2560.136602223832,2019,2,11,6,Monday,winter,0,47.0,66.0,6.0
991,2019-02-11 07:00:00,2310.946591648952,2019,2,11,7,Monday,winter,0,49.0,61.0,0.0
992,2019-02-11 08:00:00,2112.3990313620557,2019,2,11,8,Monday,winter,0,53.0,51.0,0.0
993,2019-02-11 09:00:00,2854.5255806112837,2019,2,11,9,Monday,winter,0,55.0,47.0,0.0
994,2019-02-11 10:00:00,1899.445428096754,2019,2,11,10,Monday,winter,0,56.5,42.5,2.5
995,2019-02-11 11:00:00,1884.0527822356848,2019,2,11,11,Monday,winter,0,61.0,38.0,8.0
996,2019-02-11 12:00:00,1923.6685352850225,2019,2,11,12,Monday,winter,0,60.0,41.0,9.0
997,2019-02-11 13:00:00,1877.307103648682,2019,2,11,13,Monday,winter,0,60.0,41.0,14.0
998,2019-02-11 14:00:00,1858.3378428786505,2019,2,11,14,Monday,winter,0,60.0,38.0,11.0
999,2019-02-11 15:00:00,1866.6456847643856,2019,2,11,15,Monday,winter,0,60.0,39.0,14.0
1000,2019-02-11 16:00:00,1960.6773191761151,2019,2,11,16,Monday,winter,0,59.5,38.5,11.5
1001,2019-02-11 17:00:00,2164.627490339034,2019,2,11,17,Monday,winter,0,57.0,39.0,7.0
1002,2019-02-11 18:00:00,1960.6123089514108,2019,2,11,18,Monday,winter,0,55.0,45.0,6.0
1003,2019-02-11 19:00:00,2515.6318244077856,2019,2,11,19,Monday,winter,0,54.0,47.0,3.0
1004,2019-02-11 20:00:00,2368.3806100328693,2019,2,11,20,Monday,winter,0,53.0,52.0,0.0
1005,2019-02-11 21:00:00,2189.5969912369083,2019,2,11,21,Monday,winter,0,52.0,57.0,0.0
1006,2019-02-11 22:00:00,2022.3798478126448,2019,2,11,22,Monday,winter,0,51.0,60.0,0.0
1007,2019-02-11 23:00:00,2482.911509438658,2019,2,11,23,Monday,winter,0,51.698620291845224,52.579180948569764,0.0
1008,2019-02-12 00:00:00,2281.883573007328,2019,2,12,0,Tuesday,winter,0,49.0,59.0,0.0
1009,2019-02-12 01:00:00,2055.0406659657137,2019,2,12,1,Tuesday,winter,0,47.0,66.0,3.0
1010,2019-02-12 02:00:00,2280.554641410527,2019,2,12,2,Tuesday,winter,0,46.0,66.0,3.0
1011,2019-02-12 03:00:00,2498.412037994586,2019,2,12,3,Tuesday,winter,0,47.0,56.0,3.0
1012,2019-02-12 04:00:00,2640.2514661332984,2019,2,12,4,Tuesday,winter,0,47.0,54.0,1.5
1013,2019-02-12 05:00:00,2730.24360913976,2019,2,12,5,Tuesday,winter,0,47.0,46.0,0.0
1014,2019-02-12 06:00:00,2833.445850817347,2019,2,12,6,Tuesday,winter,0,47.0,41.0,0.0
1015,2019-02-12 07:00:00,2807.1731351190538,2019,2,12,7,Tuesday,winter,0,50.0,39.0,3.0
1016,2019-02-12 08:00:00,2500.122865711161,2019,2,12,8,Tuesday,winter,0,54.0,35.0,0.0
1017,2019-02-12 09:00:00,2169.4465223590646,2019,2,12,9,Tuesday,winter,0,59.0,22.0,0.0
1018,2019-02-12 10:00:00,2110.344033520831,2019,2,12,10,Tuesday,winter,0,62.5,16.5,1.5
1019,2019-02-12 11:00:00,1923.7709109085904,2019,2,12,11,Tuesday,winter,0,69.0,12.0,0.0
1020,2019-02-12 12:00:00,2002.3752049854888,2019,2,12,12,Tuesday,winter,0,70.0,11.0,5.0
1021,2019-02-12 13:00:00,1985.076385774138,2019,2,12,13,Tuesday,winter,0,70.0,11.0,3.0
1022,2019-02-12 14:00:00,1885.0564300008043,2019,2,12,14,Tuesday,winter,0,69.0,20.0,7.0
1023,2019-02-12 15:00:00,1898.325548254763,2019,2,12,15,Tuesday,winter,0,67.0,22.0,8.0
1024,2019-02-12 16:00:00,2205.54151596412,2019,2,12,16,Tuesday,winter,0,65.0,25.5,5.5
1025,2019-02-12 17:00:00,1981.64210083451,2019,2,12,17,Tuesday,winter,0,63.0,30.0,0.0
1026,2019-02-12 18:00:00,2532.1124771819573,2019,2,12,18,Tuesday,winter,0,62.0,41.0,3.0
1027,2019-02-12 19:00:00,2285.5291890823987,2019,2,12,19,Tuesday,winter,0,60.0,58.0,3.0
1028,2019-02-12 20:00:00,2119.8480401417946,2019,2,12,20,Tuesday,winter,0,60.0,46.0,3.0
1029,2019-02-12 21:00:00,2119.358433356197,2019,2,12,21,Tuesday,winter,0,57.0,45.0,0.0
1030,2019-02-12 22:00:00,1990.5312776582464,2019,2,12,22,Tuesday,winter,0,56.5,47.0,0.0
1031,2019-02-12 23:00:00,2533.862574492965,2019,2,12,23,Tuesday,winter,0,56.65009449296002,52.86380821483201,0.0
1032,2019-02-13 00:00:00,2841.059874053754,2019,2,13,0,Wednesday,winter,0,55.0,57.0,0.0
1033,2019-02-13 01:00:00,2553.9425196000666,2019,2,13,1,Wednesday,winter,0,55.0,53.0,0.0
1034,2019-02-13 02:00:00,2645.5193131215156,2019,2,13,2,Wednesday,winter,0,56.0,42.0,3.0
1035,2019-02-13 03:00:00,2890.5299539046796,2019,2,13,3,Wednesday,winter,0,55.0,44.0,0.0
1036,2019-02-13 04:00:00,2485.9337376353747,2019,2,13,4,Wednesday,winter,0,55.5,42.0,0.0
